Data,Hora,Consumo_energia,Temperatura
2023-03-30 15:35:58,00:01,556.1660221526611,34.09285406676183
2023-08-04 08:43:34,13:54,228.32945339704932,29.80598824824426
2023-12-24 10:54:08,12:18,258.905722529592,19.45732458740732
2023-04-03 15:35:48,07:30,464.31350026404215,24.32327227082354
2023-09-28 04:54:38,19:33,476.51248973631806,28.60372211340808
2023-09-06 01:39:41,23:12,437.7771590625464,31.044454770722204
2023-08-18 23:46:48,17:11,594.3164494974924,20.972310438146877
2023-07-29 13:25:19,23:54,464.62968606492757,29.586663196285798
2023-05-31 04:29:58,09:17,415.91307814309766,25.928384073002416
2023-05-20 09:08:34,20:54,350.85715165270244,19.866108149394435
2023-07-01 05:04:16,16:11,299.6588850640819,27.294816652734177
2023-07-02 00:39:57,14:17,212.5508570796131,19.691080510299983
2023-05-24 21:53:15,23:02,380.85488765343496,31.659349055067864
2023-09-22 02:39:28,19:18,483.3472236542326,23.086841587357704
2023-04-14 06:22:16,08:05,756.8582986687313,15.6893687544809
2023-08-04 13:42:05,05:59,557.8236295821744,31.307994588035868
2023-02-05 00:57:10,14:33,208.26732915084943,31.244014455375954
2023-03-10 13:01:38,20:12,357.78883833034604,21.160811838367305
2023-09-14 15:37:07,20:53,697.6645747711171,21.72917909948373
2023-01-12 15:03:33,11:52,607.3326838085038,34.80312180240348
2023-11-29 17:45:23,21:55,220.85240836634432,34.53190432810569
2023-09-23 06:17:04,17:33,750.8189768286342,25.358325489799366
2023-11-23 00:08:00,07:29,351.85541606982713,22.212428791629307
2023-03-15 02:33:49,08:44,291.67705962183504,17.629286515956093
2023-10-19 13:01:16,13:16,635.6846887098143,28.494253034337746
2023-10-10 12:04:27,12:38,724.8999905834743,20.468753132229477
2023-05-04 05:02:01,05:23,766.2476431891837,16.67952688957463
2023-10-08 19:39:50,20:55,795.3122719528367,21.515411708188864
2023-07-27 12:27:57,10:59,302.7914882617339,28.76390898366716
2023-12-23 07:16:02,15:19,761.3972014550263,21.179395432052893
2023-10-21 18:42:32,03:53,686.9625626916684,29.16790610074403
2023-06-05 19:53:44,03:10,797.9813172931609,15.066837245005383
2023-06-28 11:51:06,07:40,299.71816240081847,16.000679673893483
2023-01-16 16:11:20,02:15,480.55824369707875,34.583462993534575
2023-10-27 18:17:14,08:26,344.189690108148,21.8509705500674
2023-02-03 14:24:02,03:35,460.72136173278165,28.640381045835692
2023-07-06 07:20:52,01:58,203.10846466390507,17.736057254185276
2023-01-27 23:23:13,01:48,679.1414763972462,15.691472872702397
2023-07-22 05:41:23,03:57,392.8029697178414,26.596876095505095
2023-06-04 19:42:40,14:08,312.02168093916794,23.76399018786448
2023-03-17 23:44:02,11:57,749.3979237327966,20.764330332364764
2023-11-26 00:06:55,10:20,247.35239023997372,26.432793005430153
2023-02-19 08:27:53,21:26,672.8339656723308,31.281167482707403
2023-09-29 14:38:59,21:20,356.54164630641986,19.977896422145754
2023-12-11 00:30:30,23:00,799.8187547913012,16.574220804824375
2023-09-01 12:34:16,19:52,435.10399464801714,26.30933782667529
2023-01-04 20:11:07,06:27,399.2038168520447,23.27182135724921
2023-04-16 15:29:53,08:34,299.32353609093843,26.760518004472473
2023-10-02 05:39:22,04:49,723.9588074155643,28.09769041042204
2023-10-28 10:24:52,09:36,412.0238055155015,15.813470688959386
2023-06-23 01:18:55,17:00,720.9040196958164,33.485422741723475
2023-10-30 09:57:10,00:26,794.3109122762496,21.354401839620465
2023-01-04 10:39:44,05:49,211.4224977203417,24.09777035972197
2023-11-13 13:54:02,15:53,612.0077743773566,33.08092619893762
2023-03-13 22:09:57,01:46,661.8179652168326,31.86546662398013
2023-07-22 18:06:05,20:08,423.635834630663,16.133479676232678
2023-04-27 01:11:09,22:50,368.1475847632198,25.445788230317174
2023-01-24 20:18:14,23:29,358.1273057238925,31.21368917329661
2023-02-15 20:38:35,13:15,492.3173476208637,23.012575601778956
2023-12-16 03:09:19,13:08,580.7279024057198,17.32389838232181
2023-03-14 18:20:37,10:42,280.85124117540283,15.928418544967819
2023-11-23 09:34:08,19:42,518.6694762932049,16.235243675266204
2023-05-07 14:34:33,18:09,307.9848942078129,18.332802591733483
2023-09-07 14:49:43,17:02,559.7827891354664,15.025610511856229
2023-07-12 21:51:43,06:45,769.9803798837473,27.441188962188946
2023-01-10 04:09:58,02:26,508.2863620837781,32.16186751015599
2023-01-15 18:31:11,03:22,516.580437021817,24.878507416204574
2023-11-13 07:59:18,09:12,213.3180230882525,21.6442493661457
2023-06-20 08:34:14,08:07,389.33616734501663,25.480015661175052
2023-08-21 15:09:34,21:50,511.297690169701,28.663412558797965
2023-12-03 10:34:35,18:36,490.6455936407198,15.68322842647682
2023-02-18 04:02:07,06:13,591.4736145172121,31.91955466153086
2023-05-03 03:52:55,20:24,559.8454296877289,32.7098741620234
2023-07-08 11:43:41,04:45,494.2901833877602,32.3337361391999
2023-07-05 03:17:28,15:34,724.9240907927908,34.568919004513376
2023-04-07 15:37:31,03:58,404.9507896457752,28.23824781192974
2023-06-04 15:19:35,00:36,530.6759746839086,33.287878808347074
2023-02-23 05:17:23,18:27,366.31595473430934,15.3548351772435
2023-11-11 20:02:27,20:36,379.4351872536807,29.457909504009184
2023-02-09 00:38:22,14:06,654.4300499180217,28.239397785438047
2023-06-21 00:00:52,19:11,404.53183703729974,16.250457311011054
2023-10-05 10:31:11,00:34,798.7544729245682,23.21719000952933
2023-04-22 03:58:35,22:44,466.49651523772997,16.478212117527946
2023-05-25 19:54:31,10:25,210.4630906881971,27.263942691908294
2023-12-13 13:58:13,06:09,584.989112040724,21.71356341239627
2023-02-12 05:53:53,01:47,508.54655028390835,34.03257036725194
2023-02-11 03:35:45,21:17,759.4493571450744,17.459483711451142
2023-05-28 09:05:28,20:42,238.6783183133518,16.9970654001417
2023-02-11 02:11:56,14:33,587.167015700782,19.974215554921877
2023-05-29 09:21:27,23:59,576.2088265713799,28.910556054014503
2023-09-10 16:44:20,08:08,362.55165563884503,31.03048886000558
2023-06-21 09:20:10,13:43,768.2702878558665,16.258064235707526
2023-04-25 01:25:15,15:36,602.0429435715437,25.448866260917235
2023-08-28 06:43:12,03:47,734.0800146502247,28.9356087786079
2023-01-25 16:26:41,17:26,514.9002497391698,24.433295791196436
2023-10-09 07:51:38,11:08,240.5465889621467,22.374282856051565
2023-02-18 11:20:42,02:54,543.620540416644,18.953797544102912
2023-03-29 05:53:09,07:04,546.8326882377563,28.150215153364996
2023-07-23 23:09:08,13:05,708.5835317357252,26.275528708378538
2023-01-01 22:23:52,10:03,323.88470466271815,31.654440873060086
2023-07-22 00:09:47,02:52,254.6146529074172,25.404038062126347
2023-03-13 15:36:05,03:27,668.7543461327547,25.111576107014308
2023-09-17 00:29:54,21:07,366.9051755664193,24.511325607038756
2023-09-30 00:12:52,01:23,460.0294939017998,29.343087110822264
2023-07-10 10:41:19,10:32,485.8626213899553,29.20557494421792
2023-04-01 04:03:01,22:01,229.9429218980648,18.972358681995125
2023-02-07 23:21:23,16:49,342.2447007415427,34.76217072563712
2023-11-29 20:09:17,21:54,417.54822571420937,29.26853914336517
2023-05-15 01:10:47,15:47,590.1552583098143,16.03805451309721
2023-11-14 04:18:41,21:41,668.2445917281631,19.753572160125977
2023-10-01 17:12:18,21:08,772.1563126470596,27.18309012070837
2023-07-19 00:25:13,03:37,735.0470501853176,26.700830533792708
2023-04-07 02:41:30,07:34,385.3031700812552,27.659544070288593
2023-09-16 18:58:34,22:42,780.0727328818632,22.76342793980245
2023-09-08 06:00:20,06:33,352.7520712022164,26.169111550256048
2023-06-04 22:36:49,06:41,239.84194817425612,32.04426345925518
2023-09-16 15:40:27,11:13,508.40806687392524,25.72811646823184
2023-07-18 18:38:00,00:33,336.87929354911273,24.388504030366793
2023-11-22 05:26:00,11:19,583.4650706525254,29.16160182926769
2023-08-20 02:07:28,11:19,672.0792647509411,34.25196398404992
2023-07-09 09:46:36,08:07,589.6132259781764,16.652119954492438
2023-12-26 20:45:59,02:48,261.54155559380257,17.789706507655808
2023-01-22 01:58:15,16:06,216.26807840384734,33.37505288140593
2023-12-03 08:23:22,12:51,444.0320506527801,33.05524034909665
2023-05-29 17:18:48,02:40,733.6296394953033,29.696687354062085
2023-08-22 08:50:06,08:11,302.90683315190927,17.201929317666945
2023-08-15 05:33:42,19:02,747.5243457787899,34.94779596553633
2023-01-30 01:29:03,23:56,663.1195440195947,22.50944874924754
2023-08-07 15:31:42,01:30,677.8142131037112,22.94608075736929
2023-08-03 04:14:54,17:33,303.3743972032649,33.45365971502356
2023-08-29 22:33:03,23:14,581.8786311054984,34.98142209233612
2023-10-20 09:10:34,11:30,468.20523497389735,16.445714774090288
2023-12-24 23:20:22,04:50,654.0377259997169,27.266500600816137
2023-05-22 01:05:08,08:35,761.6157897793371,18.07673958565767
2023-11-11 02:25:58,20:44,613.0867228137552,15.558912709042632
2023-12-17 20:49:54,06:30,213.97157706307638,17.72101399484376
2023-11-30 22:49:05,01:13,355.1632526455762,20.697982112548765
2023-02-13 23:52:06,13:04,307.98637518868804,26.518542614864813
2023-10-11 00:59:44,21:01,703.6444323942242,26.598785545012333
2023-11-09 06:25:29,04:43,417.00456464015133,33.87423037579095
2023-01-28 07:57:20,01:34,311.18147821746123,30.682613697866472
2023-12-11 22:01:21,03:14,463.27986910397374,31.457842194456607
2023-07-05 02:39:33,13:23,407.24580782727276,28.059388549578543
2023-10-17 19:22:54,08:16,275.4927453896793,23.500599304636708
2023-05-14 08:13:13,07:07,487.5041791646545,20.090801773464655
2023-01-10 15:42:31,05:49,278.61630882758425,31.408555676715523
2023-01-31 14:57:28,01:16,389.04966297332567,33.080208779551434
2023-06-02 08:24:12,20:50,312.6925269133239,30.30076727162666
2023-03-02 16:46:25,22:48,628.6781347982104,32.472901226512505
2023-08-21 12:09:10,01:41,473.54760635871406,18.488392439525384
2023-12-30 07:59:22,01:43,727.6099567044498,18.701384809608385
2023-04-21 03:04:31,08:17,476.9863379088413,20.753378360290142
